period,originName,destinationId,gradeId,gradeName,quantity,quantity-units,originCode,originLat,originLon
2010-05-01,Kuwait,US,MED,Medium,4926,thousand barrels,KW,29.31166,47.481766
2010-05-01,Libya,US,LSW,Light Sweet,765,thousand barrels,LY,26.3351,17.228331
2010-05-01,Mexico,US,HSO,Heavy Sour,33529,thousand barrels,MX,23.634501,-102.552784
2010-05-01,Mexico,US,LSO,Light Sour,5466,thousand barrels,MX,23.634501,-102.552784
2010-05-01,Mexico,US,LSW,Light Sweet,330,thousand barrels,MX,23.634501,-102.552784
2010-05-01,Mexico,US,MED,Medium,1000,thousand barrels,MX,23.634501,-102.552784
2010-05-01,Nigeria,US,LSW,Light Sweet,20802,thousand barrels,NG,9.081999,8.675277
2010-05-01,Nigeria,US,MED,Medium,12322,thousand barrels,NG,9.081999,8.675277
2010-05-01,Norway,US,HSO,Heavy Sour,1024,thousand barrels,NO,60.472024,8.468946
2010-05-01,Norway,US,LSW,Light Sweet,354,thousand barrels,NO,60.472024,8.468946
2010-05-01,Norway,US,MED,Medium,1051,thousand barrels,NO,60.472024,8.468946
2010-05-01,Peru,US,HSO,Heavy Sour,379,thousand barrels,PE,-9.189967,-75.015152
2010-05-01,Russia,US,HSO,Heavy Sour,2969,thousand barrels,RU,61.52401,105.318756
2010-05-01,Russia,US,LSO,Light Sour,921,thousand barrels,RU,61.52401,105.318756
2010-05-01,Russia,US,MED,Medium,7218,thousand barrels,RU,61.52401,105.318756
2010-05-01,Saudi Arabia,US,HSO,Heavy Sour,646,thousand barrels,SA,23.885942,45.079162
2010-05-01,Saudi Arabia,US,LSO,Light Sour,5136,thousand barrels,SA,23.885942,45.079162
2010-05-01,Saudi Arabia,US,MED,Medium,28101,thousand barrels,SA,23.885942,45.079162
2010-05-01,Thailand,US,LSW,Light Sweet,486,thousand barrels,TH,15.870032,100.992541
2010-05-01,Trinidad and Tobago,US,LSW,Light Sweet,839,thousand barrels,TT,10.691803,-61.222503
2010-05-01,United Arab Emirates,US,MED,Medium,295,thousand barrels,AE,23.424076,53.847818
2010-05-01,United Kingdom,US,HSO,Heavy Sour,1026,thousand barrels,GB,55.378051,-3.435973
2010-05-01,United Kingdom,US,LSO,Light Sour,446,thousand barrels,GB,55.378051,-3.435973
2010-05-01,United Kingdom,US,LSW,Light Sweet,598,thousand barrels,GB,55.378051,-3.435973
2010-05-01,Venezuela,US,HSO,Heavy Sour,32432,thousand barrels,VE,6.42375,-66.58973
2010-05-01,Venezuela,US,HSW,Heavy Sweet,1520,thousand barrels,VE,6.42375,-66.58973
2010-05-01,Venezuela,US,LSW,Light Sweet,417,thousand barrels,VE,6.42375,-66.58973
2010-05-01,Venezuela,US,MED,Medium,4369,thousand barrels,VE,6.42375,-66.58973
2010-05-01,Vietnam,US,LSW,Light Sweet,407,thousand barrels,VN,14.058324,108.277199
2010-04-01,Algeria,US,LSW,Light Sweet,8746,thousand barrels,DZ,28.033886,1.659626
2010-04-01,Angola,US,HSO,Heavy Sour,3754,thousand barrels,AO,-11.202692,17.873887
2010-04-01,Angola,US,HSW,Heavy Sweet,511,thousand barrels,AO,-11.202692,17.873887
2010-04-01,Angola,US,LSW,Light Sweet,3707,thousand barrels,AO,-11.202692,17.873887
2010-04-01,Angola,US,MED,Medium,8246,thousand barrels,AO,-11.202692,17.873887
2010-04-01,Australia,US,LSW,Light Sweet,606,thousand barrels,AU,-25.274398,133.775136
2010-04-01,Azerbaijan,US,LSW,Light Sweet,2667,thousand barrels,AZ,40.143105,47.576927
2010-04-01,Bolivia,US,LSW,Light Sweet,301,thousand barrels,BO,-16.290154,-63.588653
2010-04-01,Brazil,US,HSO,Heavy Sour,6888,thousand barrels,BR,-14.235004,-51.92528
2010-04-01,Brazil,US,HSW,Heavy Sweet,1384,thousand barrels,BR,-14.235004,-51.92528
2010-04-01,Brazil,US,MED,Medium,721,thousand barrels,BR,-14.235004,-51.92528
2010-04-01,Cameroon,US,HSW,Heavy Sweet,1553,thousand barrels,CM,7.369722,12.354722
2010-04-01,Canada,US,HSO,Heavy Sour,33541,thousand barrels,CA,56.130366,-106.346771
2010-04-01,Canada,US,HSW,Heavy Sweet,766,thousand barrels,CA,56.130366,-106.346771
2010-04-01,Canada,US,LSO,Light Sour,3242,thousand barrels,CA,56.130366,-106.346771
2010-04-01,Canada,US,LSW,Light Sweet,6262,thousand barrels,CA,56.130366,-106.346771
2010-04-01,Canada,US,MED,Medium,12069,thousand barrels,CA,56.130366,-106.346771
2010-04-01,Colombia,US,HSO,Heavy Sour,8185,thousand barrels,CO,4.570868,-74.297333
2010-04-01,Colombia,US,LSW,Light Sweet,500,thousand barrels,CO,4.570868,-74.297333
2010-04-01,Colombia,US,MED,Medium,2237,thousand barrels,CO,4.570868,-74.297333
2010-04-01,Congo-Brazzaville,US,HSO,Heavy Sour,481,thousand barrels,CG,-0.228021,15.827659
2010-04-01,Congo-Brazzaville,US,LSO,Light Sour,496,thousand barrels,CG,-0.228021,15.827659
2010-04-01,Congo-Brazzaville,US,LSW,Light Sweet,1595,thousand barrels,CG,-0.228021,15.827659
2010-04-01,Congo-Brazzaville,US,MED,Medium,900,thousand barrels,CG,-0.228021,15.827659
2010-04-01,Congo-Kinshasa,US,MED,Medium,450,thousand barrels,CD,-4.038333,21.758664
2010-04-01,Cote d'Ivoire,US,MED,Medium,647,thousand barrels,CI,7.539989,-5.54708
2010-04-01,Ecuador,US,HSO,Heavy Sour,3131,thousand barrels,EC,-1.831239,-78.183406
2010-04-01,Ecuador,US,MED,Medium,3607,thousand barrels,EC,-1.831239,-78.183406
2010-04-01,Equatorial Guinea,US,MED,Medium,997,thousand barrels,GQ,1.650801,10.267895
2010-04-01,Gabon,US,LSO,Light Sour,398,thousand barrels,GA,-0.803689,11.609444
2010-04-01,Gabon,US,LSW,Light Sweet,560,thousand barrels,GA,-0.803689,11.609444
2010-04-01,Gabon,US,MED,Medium,2768,thousand barrels,GA,-0.803689,11.609444
2010-04-01,Guatemala,US,HSO,Heavy Sour,266,thousand barrels,GT,15.783471,-90.230759
2010-04-01,Guatemala,US,HSW,Heavy Sweet,266,thousand barrels,GT,15.783471,-90.230759
2010-04-01,Indonesia,US,LSW,Light Sweet,208,thousand barrels,ID,-0.789275,113.921327
2010-04-01,Indonesia,US,MED,Medium,643,thousand barrels,ID,-0.789275,113.921327
2010-04-01,Iraq,US,LSW,Light Sweet,63,thousand barrels,IQ,33.223191,43.679291
2010-04-01,Iraq,US,MED,Medium,14322,thousand barrels,IQ,33.223191,43.679291
2010-04-01,Kazakhstan,US,LSO,Light Sour,1055,thousand barrels,KZ,48.019573,66.923684
2010-04-01,Kuwait,US,HSO,Heavy Sour,712,thousand barrels,KW,29.31166,47.481766
2010-04-01,Kuwait,US,HSW,Heavy Sweet,949,thousand barrels,KW,29.31166,47.481766
2010-04-01,Kuwait,US,MED,Medium,6692,thousand barrels,KW,29.31166,47.481766
2010-04-01,Libya,US,LSO,Light Sour,237,thousand barrels,LY,26.3351,17.228331
2010-04-01,Libya,US,LSW,Light Sweet,1391,thousand barrels,LY,26.3351,17.228331
2010-04-01,Mexico,US,HSO,Heavy Sour,28088,thousand barrels,MX,23.634501,-102.552784
2010-04-01,Mexico,US,LSO,Light Sour,5567,thousand barrels,MX,23.634501,-102.552784
2010-04-01,Mexico,US,LSW,Light Sweet,347,thousand barrels,MX,23.634501,-102.552784
2010-04-01,Mexico,US,MED,Medium,371,thousand barrels,MX,23.634501,-102.552784
2010-04-01,Nigeria,US,HSO,Heavy Sour,745,thousand barrels,NG,9.081999,8.675277
2010-04-01,Nigeria,US,LSO,Light Sour,200,thousand barrels,NG,9.081999,8.675277
2010-04-01,Nigeria,US,LSW,Light Sweet,19304,thousand barrels,NG,9.081999,8.675277
2010-04-01,Nigeria,US,MED,Medium,11516,thousand barrels,NG,9.081999,8.675277
2010-04-01,Norway,US,HSW,Heavy Sweet,568,thousand barrels,NO,60.472024,8.468946
2010-04-01,Norway,US,LSW,Light Sweet,2064,thousand barrels,NO,60.472024,8.468946
2010-04-01,Peru,US,HSO,Heavy Sour,399,thousand barrels,PE,-9.189967,-75.015152
2010-04-01,Peru,US,MED,Medium,380,thousand barrels,PE,-9.189967,-75.015152
2010-04-01,Russia,US,HSO,Heavy Sour,1564,thousand barrels,RU,61.52401,105.318756
2010-04-01,Russia,US,LSO,Light Sour,1526,thousand barrels,RU,61.52401,105.318756
2010-04-01,Russia,US,MED,Medium,5548,thousand barrels,RU,61.52401,105.318756
2010-04-01,Saudi Arabia,US,LSO,Light Sour,2547,thousand barrels,SA,23.885942,45.079162
2010-04-01,Saudi Arabia,US,MED,Medium,34288,thousand barrels,SA,23.885942,45.079162
2010-04-01,Thailand,US,LSW,Light Sweet,236,thousand barrels,TH,15.870032,100.992541
2010-04-01,Trinidad and Tobago,US,LSW,Light Sweet,1259,thousand barrels,TT,10.691803,-61.222503
2010-04-01,Trinidad and Tobago,US,MED,Medium,541,thousand barrels,TT,10.691803,-61.222503
2010-04-01,United Kingdom,US,HSO,Heavy Sour,515,thousand barrels,GB,55.378051,-3.435973
2010-04-01,United Kingdom,US,LSO,Light Sour,2320,thousand barrels,GB,55.378051,-3.435973
2010-04-01,United Kingdom,US,LSW,Light Sweet,1279,thousand barrels,GB,55.378051,-3.435973
2010-04-01,Venezuela,US,HSO,Heavy Sour,27129,thousand barrels,VE,6.42375,-66.58973
2010-04-01,Venezuela,US,HSW,Heavy Sweet,215,thousand barrels,VE,6.42375,-66.58973
2010-04-01,Venezuela,US,LSW,Light Sweet,885,thousand barrels,VE,6.42375,-66.58973
2010-04-01,Venezuela,US,MED,Medium,4525,thousand barrels,VE,6.42375,-66.58973
2010-04-01,Vietnam,US,LSW,Light Sweet,190,thousand barrels,VN,14.058324,108.277199
2010-03-01,Algeria,US,HSW,Heavy Sweet,702,thousand barrels,DZ,28.033886,1.659626
2010-03-01,Algeria,US,LSW,Light Sweet,7866,thousand barrels,DZ,28.033886,1.659626
2010-03-01,Angola,US,HSO,Heavy Sour,947,thousand barrels,AO,-11.202692,17.873887
2010-03-01,Angola,US,LSW,Light Sweet,3004,thousand barrels,AO,-11.202692,17.873887
2010-03-01,Angola,US,MED,Medium,12178,thousand barrels,AO,-11.202692,17.873887
2010-03-01,Australia,US,HSW,Heavy Sweet,571,thousand barrels,AU,-25.274398,133.775136
2010-03-01,Azerbaijan,US,LSW,Light Sweet,499,thousand barrels,AZ,40.143105,47.576927
2010-03-01,Brazil,US,HSO,Heavy Sour,8918,thousand barrels,BR,-14.235004,-51.92528
2010-03-01,Brazil,US,HSW,Heavy Sweet,341,thousand barrels,BR,-14.235004,-51.92528
2010-03-01,Cameroon,US,HSW,Heavy Sweet,1925,thousand barrels,CM,7.369722,12.354722
2010-03-01,Canada,US,HSO,Heavy Sour,37585,thousand barrels,CA,56.130366,-106.346771
2010-03-01,Canada,US,HSW,Heavy Sweet,860,thousand barrels,CA,56.130366,-106.346771
2010-03-01,Canada,US,LSO,Light Sour,3694,thousand barrels,CA,56.130366,-106.346771
2010-03-01,Canada,US,LSW,Light Sweet,6147,thousand barrels,CA,56.130366,-106.346771
2010-03-01,Canada,US,MED,Medium,14003,thousand barrels,CA,56.130366,-106.346771
2010-03-01,China,US,HSW,Heavy Sweet,246,thousand barrels,CN,35.86166,104.195397
2010-03-01,Colombia,US,HSO,Heavy Sour,4803,thousand barrels,CO,4.570868,-74.297333
2010-03-01,Colombia,US,LSW,Light Sweet,499,thousand barrels,CO,4.570868,-74.297333
2010-03-01,Colombia,US,MED,Medium,1407,thousand barrels,CO,4.570868,-74.297333
2010-03-01,Congo-Brazzaville,US,LSW,Light Sweet,3843,thousand barrels,CG,-0.228021,15.827659
2010-03-01,Ecuador,US,HSO,Heavy Sour,5660,thousand barrels,EC,-1.831239,-78.183406
2010-03-01,Egypt,US,MED,Medium,998,thousand barrels,EG,26.820553,30.802498
2010-03-01,Equatorial Guinea,US,LSW,Light Sweet,1842,thousand barrels,GQ,1.650801,10.267895
2010-03-01,Equatorial Guinea,US,MED,Medium,2946,thousand barrels,GQ,1.650801,10.267895
2010-03-01,Gabon,US,LSW,Light Sweet,2227,thousand barrels,GA,-0.803689,11.609444
2010-03-01,Gabon,US,MED,Medium,2290,thousand barrels,GA,-0.803689,11.609444
2010-03-01,Indonesia,US,LSW,Light Sweet,207,thousand barrels,ID,-0.789275,113.921327
2010-03-01,Indonesia,US,MED,Medium,430,thousand barrels,ID,-0.789275,113.921327
2010-03-01,Iraq,US,MED,Medium,14639,thousand barrels,IQ,33.223191,43.679291
2010-03-01,Kuwait,US,HSO,Heavy Sour,159,thousand barrels,KW,29.31166,47.481766
2010-03-01,Kuwait,US,HSW,Heavy Sweet,472,thousand barrels,KW,29.31166,47.481766
2010-03-01,Kuwait,US,MED,Medium,6131,thousand barrels,KW,29.31166,47.481766
2010-03-01,Libya,US,LSW,Light Sweet,1369,thousand barrels,LY,26.3351,17.228331
2010-03-01,Mexico,US,HSO,Heavy Sour,26334,thousand barrels,MX,23.634501,-102.552784
2010-03-01,Mexico,US,LSO,Light Sour,7115,thousand barrels,MX,23.634501,-102.552784
2010-03-01,Mexico,US,LSW,Light Sweet,379,thousand barrels,MX,23.634501,-102.552784
2010-03-01,Mexico,US,MED,Medium,1456,thousand barrels,MX,23.634501,-102.552784
2010-03-01,Nigeria,US,LSO,Light Sour,345,thousand barrels,NG,9.081999,8.675277
2010-03-01,Nigeria,US,LSW,Light Sweet,19111,thousand barrels,NG,9.081999,8.675277
2010-03-01,Nigeria,US,MED,Medium,10286,thousand barrels,NG,9.081999,8.675277
2010-03-01,Norway,US,MED,Medium,165,thousand barrels,NO,60.472024,8.468946
2010-03-01,Russia,US,HSO,Heavy Sour,1572,thousand barrels,RU,61.52401,105.318756
2010-03-01,Russia,US,LSO,Light Sour,380,thousand barrels,RU,61.52401,105.318756
2010-03-01,Russia,US,LSW,Light Sweet,1719,thousand barrels,RU,61.52401,105.318756
2010-03-01,Russia,US,MED,Medium,4023,thousand barrels,RU,61.52401,105.318756
2010-03-01,Saudi Arabia,US,HSO,Heavy Sour,949,thousand barrels,SA,23.885942,45.079162
2010-03-01,Saudi Arabia,US,LSO,Light Sour,3700,thousand barrels,SA,23.885942,45.079162
2010-03-01,Saudi Arabia,US,MED,Medium,29791,thousand barrels,SA,23.885942,45.079162
2010-03-01,Thailand,US,LSW,Light Sweet,230,thousand barrels,TH,15.870032,100.992541
2010-03-01,Trinidad and Tobago,US,LSW,Light Sweet,1259,thousand barrels,TT,10.691803,-61.222503
2010-03-01,Trinidad and Tobago,US,MED,Medium,368,thousand barrels,TT,10.691803,-61.222503
2010-03-01,United Kingdom,US,HSO,Heavy Sour,1054,thousand barrels,GB,55.378051,-3.435973
2010-03-01,United Kingdom,US,LSO,Light Sour,1649,thousand barrels,GB,55.378051,-3.435973
2010-03-01,United Kingdom,US,LSW,Light Sweet,1686,thousand barrels,GB,55.378051,-3.435973
2010-03-01,Venezuela,US,HSO,Heavy Sour,31009,thousand barrels,VE,6.42375,-66.58973
2010-03-01,Venezuela,US,LSO,Light Sour,548,thousand barrels,VE,6.42375,-66.58973
2010-03-01,Venezuela,US,LSW,Light Sweet,300,thousand barrels,VE,6.42375,-66.58973
2010-03-01,Venezuela,US,MED,Medium,3990,thousand barrels,VE,6.42375,-66.58973
2010-03-01,Vietnam,US,LSW,Light Sweet,207,thousand barrels,VN,14.058324,108.277199
2010-02-01,Algeria,US,LSO,Light Sour,413,thousand barrels,DZ,28.033886,1.659626
2010-02-01,Algeria,US,LSW,Light Sweet,8546,thousand barrels,DZ,28.033886,1.659626
2010-02-01,Angola,US,LSW,Light Sweet,3978,thousand barrels,AO,-11.202692,17.873887
2010-02-01,Angola,US,MED,Medium,6622,thousand barrels,AO,-11.202692,17.873887
2010-02-01,Argentina,US,HSW,Heavy Sweet,1488,thousand barrels,AR,-38.416097,-63.616672
2010-02-01,Azerbaijan,US,LSW,Light Sweet,1504,thousand barrels,AZ,40.143105,47.576927
2010-02-01,Bolivia,US,LSW,Light Sweet,269,thousand barrels,BO,-16.290154,-63.588653
2010-02-01,Brazil,US,HSO,Heavy Sour,4018,thousand barrels,BR,-14.235004,-51.92528
2010-02-01,Brazil,US,HSW,Heavy Sweet,783,thousand barrels,BR,-14.235004,-51.92528
2010-02-01,Brazil,US,MED,Medium,562,thousand barrels,BR,-14.235004,-51.92528
2010-02-01,Cameroon,US,HSW,Heavy Sweet,953,thousand barrels,CM,7.369722,12.354722
2010-02-01,Canada,US,HSO,Heavy Sour,31377,thousand barrels,CA,56.130366,-106.346771
2010-02-01,Canada,US,HSW,Heavy Sweet,1573,thousand barrels,CA,56.130366,-106.346771
2010-02-01,Canada,US,LSO,Light Sour,2619,thousand barrels,CA,56.130366,-106.346771
2010-02-01,Canada,US,LSW,Light Sweet,6944,thousand barrels,CA,56.130366,-106.346771
2010-02-01,Canada,US,MED,Medium,10520,thousand barrels,CA,56.130366,-106.346771
2010-02-01,Colombia,US,HSO,Heavy Sour,8661,thousand barrels,CO,4.570868,-74.297333
2010-02-01,Colombia,US,MED,Medium,1737,thousand barrels,CO,4.570868,-74.297333
2010-02-01,Congo-Brazzaville,US,LSW,Light Sweet,2127,thousand barrels,CG,-0.228021,15.827659
2010-02-01,Congo-Kinshasa,US,MED,Medium,720,thousand barrels,CD,-4.038333,21.758664
2010-02-01,Ecuador,US,HSO,Heavy Sour,3728,thousand barrels,EC,-1.831239,-78.183406
2010-02-01,Ecuador,US,HSW,Heavy Sweet,341,thousand barrels,EC,-1.831239,-78.183406
2010-02-01,Egypt,US,HSO,Heavy Sour,547,thousand barrels,EG,26.820553,30.802498
2010-02-01,Gabon,US,LSW,Light Sweet,1587,thousand barrels,GA,-0.803689,11.609444
2010-02-01,Guatemala,US,HSW,Heavy Sweet,542,thousand barrels,GT,15.783471,-90.230759
2010-02-01,Indonesia,US,HSW,Heavy Sweet,600,thousand barrels,ID,-0.789275,113.921327
2010-02-01,Indonesia,US,LSW,Light Sweet,132,thousand barrels,ID,-0.789275,113.921327
2010-02-01,Indonesia,US,MED,Medium,731,thousand barrels,ID,-0.789275,113.921327
2010-02-01,Iraq,US,MED,Medium,15107,thousand barrels,IQ,33.223191,43.679291
2010-02-01,Kazakhstan,US,LSO,Light Sour,705,thousand barrels,KZ,48.019573,66.923684
2010-02-01,Kuwait,US,HSO,Heavy Sour,1686,thousand barrels,KW,29.31166,47.481766
2010-02-01,Kuwait,US,HSW,Heavy Sweet,475,thousand barrels,KW,29.31166,47.481766
2010-02-01,Kuwait,US,MED,Medium,4228,thousand barrels,KW,29.31166,47.481766
2010-02-01,Libya,US,LSW,Light Sweet,501,thousand barrels,LY,26.3351,17.228331
2010-02-01,Malaysia,US,LSW,Light Sweet,577,thousand barrels,MY,4.210484,101.975766
2010-02-01,Mauritania,US,MED,Medium,340,thousand barrels,MR,21.00789,-10.940835
2010-02-01,Mexico,US,HSO,Heavy Sour,21214,thousand barrels,MX,23.634501,-102.552784
2010-02-01,Mexico,US,LSO,Light Sour,4448,thousand barrels,MX,23.634501,-102.552784
2010-02-01,Mexico,US,LSW,Light Sweet,864,thousand barrels,MX,23.634501,-102.552784
2010-02-01,Nigeria,US,LSW,Light Sweet,16781,thousand barrels,NG,9.081999,8.675277
2010-02-01,Nigeria,US,MED,Medium,9261,thousand barrels,NG,9.081999,8.675277
2010-02-01,Norway,US,HSO,Heavy Sour,628,thousand barrels,NO,60.472024,8.468946
2010-02-01,Peru,US,HSO,Heavy Sour,334,thousand barrels,PE,-9.189967,-75.015152
2010-02-01,Peru,US,MED,Medium,360,thousand barrels,PE,-9.189967,-75.015152
2010-02-01,Russia,US,HSO,Heavy Sour,1008,thousand barrels,RU,61.52401,105.318756
2010-02-01,Russia,US,LSW,Light Sweet,1203,thousand barrels,RU,61.52401,105.318756
2010-02-01,Russia,US,MED,Medium,3772,thousand barrels,RU,61.52401,105.318756
2010-02-01,Saudi Arabia,US,LSO,Light Sour,2976,thousand barrels,SA,23.885942,45.079162
2010-02-01,Saudi Arabia,US,MED,Medium,21555,thousand barrels,SA,23.885942,45.079162
2010-02-01,Thailand,US,LSW,Light Sweet,198,thousand barrels,TH,15.870032,100.992541
2010-02-01,Trinidad and Tobago,US,LSW,Light Sweet,1259,thousand barrels,TT,10.691803,-61.222503
2010-02-01,United Kingdom,US,HSO,Heavy Sour,497,thousand barrels,GB,55.378051,-3.435973
2010-02-01,United Kingdom,US,LSO,Light Sour,2604,thousand barrels,GB,55.378051,-3.435973
2010-02-01,United Kingdom,US,LSW,Light Sweet,4179,thousand barrels,GB,55.378051,-3.435973
2010-02-01,Venezuela,US,HSO,Heavy Sour,26605,thousand barrels,VE,6.42375,-66.58973
2010-02-01,Venezuela,US,HSW,Heavy Sweet,457,thousand barrels,VE,6.42375,-66.58973
2010-02-01,Venezuela,US,LSW,Light Sweet,247,thousand barrels,VE,6.42375,-66.58973
2010-02-01,Venezuela,US,MED,Medium,5459,thousand barrels,VE,6.42375,-66.58973
2010-01-01,Algeria,US,HSW,Heavy Sweet,345,thousand barrels,DZ,28.033886,1.659626
2010-01-01,Algeria,US,LSW,Light Sweet,9240,thousand barrels,DZ,28.033886,1.659626
2010-01-01,Algeria,US,MED,Medium,540,thousand barrels,DZ,28.033886,1.659626
2010-01-01,Angola,US,LSW,Light Sweet,5812,thousand barrels,AO,-11.202692,17.873887
2010-01-01,Angola,US,MED,Medium,3439,thousand barrels,AO,-11.202692,17.873887
2010-01-01,Argentina,US,HSW,Heavy Sweet,548,thousand barrels,AR,-38.416097,-63.616672
2010-01-01,Azerbaijan,US,LSW,Light Sweet,950,thousand barrels,AZ,40.143105,47.576927
2010-01-01,Bolivia,US,LSW,Light Sweet,301,thousand barrels,BO,-16.290154,-63.588653
2010-01-01,Brazil,US,HSO,Heavy Sour,6530,thousand barrels,BR,-14.235004,-51.92528
2010-01-01,Brazil,US,HSW,Heavy Sweet,383,thousand barrels,BR,-14.235004,-51.92528
2010-01-01,Brazil,US,LSW,Light Sweet,387,thousand barrels,BR,-14.235004,-51.92528
2010-01-01,Brazil,US,MED,Medium,1093,thousand barrels,BR,-14.235004,-51.92528
2010-01-01,Cameroon,US,HSW,Heavy Sweet,1924,thousand barrels,CM,7.369722,12.354722
2010-01-01,Canada,US,HSO,Heavy Sour,31620,thousand barrels,CA,56.130366,-106.346771
2010-01-01,Canada,US,HSW,Heavy Sweet,1289,thousand barrels,CA,56.130366,-106.346771
2010-01-01,Canada,US,LSO,Light Sour,3910,thousand barrels,CA,56.130366,-106.346771
2010-01-01,Canada,US,LSW,Light Sweet,7748,thousand barrels,CA,56.130366,-106.346771
2010-01-01,Canada,US,MED,Medium,13486,thousand barrels,CA,56.130366,-106.346771
2010-01-01,Chad,US,HSW,Heavy Sweet,1430,thousand barrels,TD,15.454166,18.732207
2010-01-01,Colombia,US,HSO,Heavy Sour,7428,thousand barrels,CO,4.570868,-74.297333
2010-01-01,Colombia,US,LSW,Light Sweet,796,thousand barrels,CO,4.570868,-74.297333
2010-01-01,Colombia,US,MED,Medium,865,thousand barrels,CO,4.570868,-74.297333
2010-01-01,Congo-Brazzaville,US,LSW,Light Sweet,1347,thousand barrels,CG,-0.228021,15.827659
2010-01-01,Ecuador,US,HSO,Heavy Sour,6650,thousand barrels,EC,-1.831239,-78.183406
2010-01-01,Equatorial Guinea,US,LSW,Light Sweet,647,thousand barrels,GQ,1.650801,10.267895
2010-01-01,Equatorial Guinea,US,MED,Medium,995,thousand barrels,GQ,1.650801,10.267895
2010-01-01,Gabon,US,LSW,Light Sweet,597,thousand barrels,GA,-0.803689,11.609444
2010-01-01,Gabon,US,MED,Medium,3790,thousand barrels,GA,-0.803689,11.609444
2010-01-01,Guatemala,US,HSW,Heavy Sweet,277,thousand barrels,GT,15.783471,-90.230759
2010-01-01,Indonesia,US,HSW,Heavy Sweet,916,thousand barrels,ID,-0.789275,113.921327
2010-01-01,Iraq,US,MED,Medium,16199,thousand barrels,IQ,33.223191,43.679291
2010-01-01,Kuwait,US,HSO,Heavy Sour,701,thousand barrels,KW,29.31166,47.481766
2010-01-01,Kuwait,US,MED,Medium,1357,thousand barrels,KW,29.31166,47.481766
2010-01-01,Libya,US,LSW,Light Sweet,1169,thousand barrels,LY,26.3351,17.228331
2010-01-01,Malaysia,US,MED,Medium,382,thousand barrels,MY,4.210484,101.975766
2010-01-01,Mauritania,US,MED,Medium,330,thousand barrels,MR,21.00789,-10.940835
2010-01-01,Mexico,US,HSO,Heavy Sour,25193,thousand barrels,MX,23.634501,-102.552784
2010-01-01,Mexico,US,LSO,Light Sour,5651,thousand barrels,MX,23.634501,-102.552784
2010-01-01,Mexico,US,LSW,Light Sweet,345,thousand barrels,MX,23.634501,-102.552784
2010-01-01,Mexico,US,MED,Medium,1166,thousand barrels,MX,23.634501,-102.552784
2010-01-01,Nigeria,US,LSO,Light Sour,947,thousand barrels,NG,9.081999,8.675277
